timestamp,ambient_temp_c,ambient_rh_pct,co2_ppm,soil_moisture_pct,light_lux
2026-07-27 12:21:15,26.4,64.59600533333332,621.25028,18.5,4326.205066666666
2026-07-27 15:26:29,26.9,69.60389666666666,521.0575,18.700229999999998,4070.0
2026-07-27 18:31:44,27.091038333333334,70.60896166666666,552.47655,19.0,4060.0
2026-07-28 13:05:45,26.792894,71.37868200000001,504.2457733333333,19.6,3990.0
2026-07-28 20:17:10,25.6,76.863008,598.0,59.3,0.0
2026-07-29 16:53:15,26.8,72.142927,882.5762533333333,57.1,3804.2927
